,bound,PhotonOut flux,RHODOPSINIp flux,μₓ,Photon Absorption,VITD3Sp flux,P700SGTp flux,P680SGTp flux,LHCIIabsp flux,PCHLDp flux,BCAROSingletp flux,OECLghtDMGp flux,ZEAXExcp flux
3.5,3.5,18.078,3.5,0.038560620042751924,981.922,0.0,516.3439473064745,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,63.83698791168376
3.375,3.375,18.078,3.375,0.038560620042751924,981.922,0.0,516.3777553166976,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,64.00317990146068
3.25,3.25,18.078,3.25,0.038560620042751924,981.922,0.0,516.4115633269207,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,64.16937189123762
3.125,3.125,18.078,3.125,0.038560620042751924,981.922,0.0,516.4453713371438,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,64.33556388101456
3.0,3.0,18.078,3.0,0.038560620042751924,981.922,0.0,516.4791793473669,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,64.5017558707915
2.875,2.875,18.078,2.875,0.038560620042751924,981.922,0.0,516.5129873575899,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,64.66794786056843
2.75,2.75,18.078,2.75,0.038560620042751924,981.922,0.0,516.5467953678129,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,64.83413985034537
2.625,2.625,18.078,2.625,0.038560620042751924,981.922,0.0,516.580603378036,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,65.00033184012231
2.5,2.5,18.078,2.5,0.038560620042751924,981.922,0.0,516.6144113882591,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,65.16652382989925
2.375,2.375,18.078,2.375,0.038560620042751924,981.922,0.0,516.6482193984821,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,65.33271581967618
2.25,2.25,18.078,2.25,0.038560620042751924,981.922,0.0,516.6820274087052,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,65.49890780945312
2.125,2.125,18.078,2.125,0.038560620042751924,981.922,0.0,516.7158354189282,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,65.66509979923005
2.0,2.0,18.078,2.0,0.038560620042751924,981.922,0.0,516.7496434291513,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,65.831291789007
1.875,1.875,18.078,1.875,0.038560620042751924,981.922,0.0,516.7834514393744,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,65.99748377878393
1.75,1.75,18.078,1.75,0.038560620042751924,981.922,0.0,516.8172594495975,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,66.16367576856086
1.625,1.625,18.078,1.625,0.038560620042751924,981.922,0.0,516.8510674598206,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,66.3298677583378
1.5,1.5,18.078,1.5,0.038560620042751924,981.922,0.0,516.8848754700437,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,66.49605974811473
1.375,1.375,18.078,1.375,0.038560620042751924,981.922,0.0,516.9186834802666,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,66.66225173789168
1.25,1.25,18.078,1.25,0.038560620042751924,981.922,0.0,516.9524914904897,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,66.82844372766861
1.125,1.125,18.078,1.125,0.038560620042751924,981.922,0.0,516.9862995007128,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,66.99463571744555
1.0,1.0,18.078,1.0,0.038560620042751924,981.922,0.0,517.0201075109358,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,67.16082770722248
0.875,0.875,18.078,0.875,0.038560620042751924,981.922,0.0,517.0539155211588,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,67.32701969699941
0.75,0.75,18.078,0.75,0.038560620042751924,981.922,0.0,517.0877235313819,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,67.49321168677636
0.625,0.625,18.078,0.625,0.038560620042751924,981.922,0.0,517.121531541605,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,67.6594036765533
0.5,0.5,18.078,0.5,0.038560620042751924,981.922,0.0,517.1553395518281,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,67.82559566633023
0.375,0.375,18.078,0.375,0.038560620042751924,981.922,0.0,517.1891475620512,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,67.99178765610716
0.25,0.25,18.078,0.25,0.038560620042751924,981.922,0.0,517.2229555722743,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,68.1579796458841
0.125,0.125,18.078,0.125,0.038560620042751924,981.922,0.0,517.2567635824973,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,68.32417163566105
0.0,0.0,18.078,0.0,0.038560620042751924,981.922,0.0,517.2905715927203,55.0,341.14094870609284,0.00011606746632868328,0.0,0.0,68.49036362543798
